State Name,County Name,NAICS Description,Establishments
Virginia,Accomack,Total,706
Virginia,Albemarle,Total,2874
Virginia,Alleghany,Total,238
Virginia,Amelia,Total,259
Virginia,Amherst,Total,545
Virginia,Appomattox,Total,302
Virginia,Arlington,Total,6326
Virginia,Augusta,Total,1440
Virginia,Bath,Total,116
Virginia,Bedford,Total,1770
Virginia,Bland,Total,76
Virginia,Botetourt,Total,768
Virginia,Brunswick,Total,249
Virginia,Buchanan,Total,347
Virginia,Buckingham,Total,255
Virginia,Campbell,Total,1192
Virginia,Caroline,Total,406
Virginia,Carroll,Total,408
Virginia,Charles City,Total,155
Virginia,Charlotte,Total,213
Virginia,Chesterfield,Total,7838
Virginia,Clarke,Total,376
Virginia,Craig,Total,69
Virginia,Culpeper,Total,1078
Virginia,Cumberland,Total,147
Virginia,Dickenson,Total,201
Virginia,Dinwiddie,Total,368
Virginia,Essex,Total,297
Virginia,Fairfax,Total,31808
Virginia,Fauquier,Total,1917
Virginia,Floyd,Total,331
Virginia,Fluvanna,Total,410
Virginia,Franklin,Total,1186
Virginia,Frederick,Total,1607
Virginia,Giles,Total,285
Virginia,Gloucester,Total,855
Virginia,Goochland,Total,699
Virginia,Grayson,Total,166
Virginia,Greene,Total,373
Virginia,Greensville,Total,100
Virginia,Halifax,Total,677
Virginia,Hanover,Total,3306
Virginia,Henrico,Total,9477
Virginia,Henry,Total,792
Virginia,Highland,Total,83
Virginia,Isle of Wight,Total,744
Virginia,James City,Total,1768
Virginia,King and Queen,Total,120
Virginia,King George,Total,476
Virginia,King William,Total,340
Virginia,Lancaster,Total,442
Virginia,Lee,Total,245
Virginia,Loudoun,Total,11720
Virginia,Louisa,Total,650
Virginia,Lunenburg,Total,159
Virginia,Madison,Total,281
Virginia,Mathews,Total,192
Virginia,Mecklenburg,Total,765
Virginia,Middlesex,Total,294
Virginia,Montgomery,Total,1991
Virginia,Nelson,Total,367
Virginia,New Kent,Total,422
Virginia,Northampton,Total,304
Virginia,Northumberland,Total,304
Virginia,Nottoway,Total,295
Virginia,Orange,Total,679
Virginia,Page,Total,421
Virginia,Patrick,Total,266
Virginia,Pittsylvania,Total,853
Virginia,Powhatan,Total,729
Virginia,Prince Edward,Total,500
Virginia,Prince George,Total,472
Virginia,Prince William,Total,9022
Virginia,Pulaski,Total,615
Virginia,Rappahannock,Total,200
Virginia,Richmond,Total,179
Virginia,Roanoke,Total,2051
Virginia,Rockbridge,Total,439
Virginia,Rockingham,Total,1554
Virginia,Russell,Total,450
Virginia,Scott,Total,248
Virginia,Shenandoah,Total,887
Virginia,Smyth,Total,482
Virginia,Southampton,Total,225
Virginia,Spotsylvania,Total,2640
Virginia,Stafford,Total,2509
Virginia,Surry,Total,85
Virginia,Sussex,Total,168
Virginia,Tazewell,Total,910
Virginia,Warren,Total,890
Virginia,Washington,Total,1136
Virginia,Westmoreland,Total,316
Virginia,Wise,Total,609
Virginia,Wythe,Total,677
Virginia,York,Total,1496
Virginia,Alexandria city,Total,4565
Virginia,Bristol city,Total,526
Virginia,Buena Vista city,Total,102
Virginia,Charlottesville city,Total,2001
Virginia,Chesapeake city,Total,5716
Virginia,Colonial Heights city,Total,642
Virginia,Covington city,Total,195
Virginia,Danville city,Total,1222
Virginia,Emporia city,Total,220
Virginia,Fairfax city,Total,1995
Virginia,Falls Church city,Total,863
Virginia,Franklin city,Total,257
Virginia,Fredericksburg city,Total,1413
Virginia,Galax city,Total,304
Virginia,Hampton city,Total,2401
Virginia,Harrisonburg city,Total,1627
Virginia,Hopewell city,Total,411
Virginia,Lexington city,Total,254
Virginia,Lynchburg city,Total,2240
Virginia,Manassas city,Total,1508
Virginia,Manassas Park city,Total,334
Virginia,Martinsville city,Total,512
Virginia,Newport News city,Total,3786
Virginia,Norfolk city,Total,5395
Virginia,Norton city,Total,194
Virginia,Petersburg city,Total,705
Virginia,Poquoson city,Total,226
Virginia,Portsmouth city,Total,1620
Virginia,Radford city,Total,291
Virginia,Richmond city,Total,6419
Virginia,Roanoke city,Total,3104
Virginia,Salem city,Total,1003
Virginia,Staunton city,Total,740
Virginia,Suffolk city,Total,1734
Virginia,Virginia Beach city,Total,11625
Virginia,Waynesboro city,Total,603
Virginia,Williamsburg city,Total,542
Virginia,Winchester city,Total,1373
Virginia,Statewide Virginia,Total,925
Washington,Adams,Total,377
Washington,Asotin,Total,441
Washington,Benton,Total,4931
Washington,Chelan,Total,2678
Washington,Clallam,Total,2094
Washington,Clark,Total,11993
Washington,Columbia,Total,119
Washington,Cowlitz,Total,2242
Washington,Douglas,Total,808
Washington,Ferry,Total,140
Washington,Franklin,Total,1831
Washington,Garfield,Total,45
Washington,Grant,Total,1973
Washington,Grays Harbor,Total,1558
Washington,Island,Total,1895
Washington,Jefferson,Total,1018
Washington,King,Total,70745
Washington,Kitsap,Total,6165
Washington,Kittitas,Total,1378
Washington,Klickitat,Total,552
Washington,Lewis,Total,1944
Washington,Lincoln,Total,276
Washington,Mason,Total,1065
Washington,Okanogan,Total,1160
Washington,Pacific,Total,597
Washington,Pend Oreille,Total,241
Washington,Pierce,Total,19462
Washington,San Juan,Total,1025
Washington,Skagit,Total,3580
Washington,Skamania,Total,203
Washington,Snohomish,Total,19912
Washington,Spokane,Total,13865
Washington,Stevens,Total,918
Washington,Thurston,Total,6529
Washington,Wahkiakum,Total,85
Washington,Walla Walla,Total,1449
Washington,Whatcom,Total,6994
Washington,Whitman,Total,848
Washington,Yakima,Total,4880
Washington,Statewide Washington,Total,838
West Virginia,Barbour,Total,203
West Virginia,Berkeley,Total,1713
West Virginia,Boone,Total,236
West Virginia,Braxton,Total,238
West Virginia,Brooke,Total,375
West Virginia,Cabell,Total,2294
West Virginia,Calhoun,Total,85
West Virginia,Clay,Total,67
West Virginia,Doddridge,Total,71
West Virginia,Fayette,Total,683
West Virginia,Gilmer,Total,100
West Virginia,Grant,Total,236
West Virginia,Greenbrier,Total,879
West Virginia,Hampshire,Total,312
West Virginia,Hancock,Total,544
West Virginia,Hardy,Total,276
West Virginia,Harrison,Total,1772
West Virginia,Jackson,Total,463
West Virginia,Jefferson,Total,940
West Virginia,Kanawha,Total,4494
West Virginia,Lewis,Total,361
West Virginia,Lincoln,Total,157
West Virginia,Logan,Total,552
West Virginia,McDowell,Total,195
West Virginia,Marion,Total,1109
West Virginia,Marshall,Total,497
West Virginia,Mason,Total,315
West Virginia,Mercer,Total,1170
West Virginia,Mineral,Total,444
West Virginia,Mingo,Total,316
West Virginia,Monongalia,Total,2405
West Virginia,Monroe,Total,168
West Virginia,Morgan,Total,231
West Virginia,Nicholas,Total,545
West Virginia,Ohio,Total,1285
West Virginia,Pendleton,Total,143
West Virginia,Pleasants,Total,127
West Virginia,Pocahontas,Total,221
West Virginia,Preston,Total,510
West Virginia,Putnam,Total,1209
West Virginia,Raleigh,Total,1653
West Virginia,Randolph,Total,649
West Virginia,Ritchie,Total,188
West Virginia,Roane,Total,223
West Virginia,Summers,Total,156
West Virginia,Taylor,Total,210
West Virginia,Tucker,Total,157
West Virginia,Tyler,Total,120
West Virginia,Upshur,Total,511
West Virginia,Wayne,Total,462
West Virginia,Webster,Total,112
West Virginia,Wetzel,Total,319
West Virginia,Wirt,Total,53
West Virginia,Wood,Total,1894
West Virginia,Wyoming,Total,273
West Virginia,Statewide West Virginia,Total,395
Wisconsin,Adams,Total,334
Wisconsin,Ashland,Total,476
Wisconsin,Barron,Total,1352
Wisconsin,Bayfield,Total,446
Wisconsin,Brown,Total,6578
Wisconsin,Buffalo,Total,292
Wisconsin,Burnett,Total,400
Wisconsin,Calumet,Total,896
Wisconsin,Chippewa,Total,1631
Wisconsin,Clark,Total,751
Wisconsin,Columbia,Total,1420
Wisconsin,Crawford,Total,379
Wisconsin,Dane,Total,14402
Wisconsin,Dodge,Total,1690
Wisconsin,Door,Total,1291
Wisconsin,Douglas,Total,1016
Wisconsin,Dunn,Total,905
Wisconsin,Eau Claire,Total,2662
Wisconsin,Florence,Total,102
Wisconsin,Fond du Lac,Total,2263
Wisconsin,Forest,Total,223
Wisconsin,Grant,Total,1171
Wisconsin,Green,Total,993
Wisconsin,Green Lake,Total,454
Wisconsin,Iowa,Total,555
Wisconsin,Iron,Total,179
Wisconsin,Jackson,Total,393
Wisconsin,Jefferson,Total,2006
Wisconsin,Juneau,Total,531
Wisconsin,Kenosha,Total,3312
Wisconsin,Kewaunee,Total,453
Wisconsin,La Crosse,Total,3101
Wisconsin,Lafayette,Total,340
Wisconsin,Langlade,Total,544
Wisconsin,Lincoln,Total,674
Wisconsin,Manitowoc,Total,1718
Wisconsin,Marathon,Total,3375
Wisconsin,Marinette,Total,1045
Wisconsin,Marquette,Total,268
Wisconsin,Menominee,Total,22
Wisconsin,Milwaukee,Total,20215
Wisconsin,Monroe,Total,963
Wisconsin,Oconto,Total,782
Wisconsin,Oneida,Total,1371
Wisconsin,Outagamie,Total,5161
Wisconsin,Ozaukee,Total,2802
Wisconsin,Pepin,Total,216
Wisconsin,Pierce,Total,787
Wisconsin,Polk,Total,1149
Wisconsin,Portage,Total,1682
Wisconsin,Price,Total,370
Wisconsin,Racine,Total,4057
Wisconsin,Richland,Total,369
Wisconsin,Rock,Total,3389
Wisconsin,Rusk,Total,315
Wisconsin,St. Croix,Total,2351
Wisconsin,Sauk,Total,1819
Wisconsin,Sawyer,Total,634
Wisconsin,Shawano,Total,888
Wisconsin,Sheboygan,Total,2668
Wisconsin,Taylor,Total,473
Wisconsin,Trempealeau,Total,669
Wisconsin,Vernon,Total,634
Wisconsin,Vilas,Total,978
Wisconsin,Walworth,Total,2777
Wisconsin,Washburn,Total,516
Wisconsin,Washington,Total,3329
Wisconsin,Waukesha,Total,12711
Wisconsin,Waupaca,Total,1171
Wisconsin,Waushara,Total,456
Wisconsin,Winnebago,Total,3669
Wisconsin,Wood,Total,1741
Wisconsin,Statewide Wisconsin,Total,741
Wyoming,Albany,Total,1055
Wyoming,Big Horn,Total,309
Wyoming,Campbell,Total,1464
Wyoming,Carbon,Total,507
Wyoming,Converse,Total,433
Wyoming,Crook,Total,264
Wyoming,Fremont,Total,1244
Wyoming,Goshen,Total,328
Wyoming,Hot Springs,Total,177
Wyoming,Johnson,Total,526
Wyoming,Laramie,Total,3471
Wyoming,Lincoln,Total,886
Wyoming,Natrona,Total,2930
Wyoming,Niobrara,Total,72
Wyoming,Park,Total,1286
Wyoming,Platte,Total,270
Wyoming,Sheridan,Total,1941
Wyoming,Sublette,Total,439
Wyoming,Sweetwater,Total,1175
Wyoming,Teton,Total,2345
Wyoming,Uinta,Total,570
Wyoming,Washakie,Total,321
Wyoming,Weston,Total,205
Wyoming,Statewide Wyoming,Total,256
