State Name,County Name,NAICS Description,Establishments
New Hampshire,Cheshire,Religious,73
New Hampshire,Coos,Amusement,18
New Hampshire,Coos,Religious,36
New Hampshire,Grafton,Amusement,58
New Hampshire,Grafton,Religious,130
New Hampshire,Hillsborough,Amusement,143
New Hampshire,Hillsborough,Religious,338
New Hampshire,Merrimack,Amusement,57
New Hampshire,Merrimack,Religious,243
New Hampshire,Rockingham,Amusement,178
New Hampshire,Rockingham,Religious,222
New Hampshire,Strafford,Amusement,33
New Hampshire,Strafford,Religious,85
New Hampshire,Sullivan,Amusement,11
New Hampshire,Sullivan,Religious,36
New Jersey,Atlantic,Amusement,90
New Jersey,Atlantic,Religious,233
New Jersey,Bergen,Amusement,311
New Jersey,Bergen,Religious,890
New Jersey,Burlington,Amusement,128
New Jersey,Burlington,Religious,332
New Jersey,Camden,Amusement,123
New Jersey,Camden,Religious,372
New Jersey,Cape May,Amusement,117
New Jersey,Cape May,Religious,157
New Jersey,Cumberland,Amusement,31
New Jersey,Cumberland,Religious,141
New Jersey,Essex,Amusement,143
New Jersey,Essex,Religious,669
New Jersey,Gloucester,Amusement,68
New Jersey,Gloucester,Religious,198
New Jersey,Hudson,Amusement,120
New Jersey,Hudson,Religious,366
New Jersey,Hunterdon,Amusement,55
New Jersey,Hunterdon,Religious,105
New Jersey,Mercer,Amusement,105
New Jersey,Mercer,Religious,457
New Jersey,Middlesex,Amusement,159
New Jersey,Middlesex,Religious,496
New Jersey,Monmouth,Amusement,305
New Jersey,Monmouth,Religious,467
New Jersey,Morris,Amusement,212
New Jersey,Morris,Religious,460
New Jersey,Ocean,Amusement,208
New Jersey,Ocean,Religious,533
New Jersey,Passaic,Amusement,98
New Jersey,Passaic,Religious,371
New Jersey,Salem,Amusement,12
New Jersey,Salem,Religious,70
New Jersey,Somerset,Amusement,121
New Jersey,Somerset,Religious,272
New Jersey,Sussex,Amusement,43
New Jersey,Sussex,Religious,122
New Jersey,Union,Amusement,133
New Jersey,Union,Religious,415
New Jersey,Warren,Amusement,26
New Jersey,Warren,Religious,90
New Mexico,Bernalillo,Amusement,151
New Mexico,Bernalillo,Religious,591
New Mexico,Catron,Amusement,3
New Mexico,Catron,Religious,4
New Mexico,Chaves,Amusement,8
New Mexico,Chaves,Religious,63
New Mexico,Cibola,Amusement,3
New Mexico,Cibola,Religious,15
New Mexico,Colfax,Amusement,3
New Mexico,Colfax,Religious,24
New Mexico,Curry,Amusement,11
New Mexico,Curry,Religious,49
New Mexico,Dona Ana,Amusement,27
New Mexico,Dona Ana,Religious,139
New Mexico,Eddy,Amusement,12
New Mexico,Eddy,Religious,64
New Mexico,Grant,Amusement,3
New Mexico,Grant,Religious,39
New Mexico,Lea,Amusement,8
New Mexico,Lea,Religious,71
New Mexico,Lincoln,Amusement,18
New Mexico,Lincoln,Religious,42
New Mexico,Los Alamos,Amusement,6
New Mexico,Los Alamos,Religious,35
New Mexico,Luna,Amusement,3
New Mexico,Luna,Religious,20
New Mexico,McKinley,Amusement,5
New Mexico,McKinley,Religious,38
New Mexico,Otero,Amusement,6
New Mexico,Otero,Religious,63
New Mexico,Quay,Amusement,4
New Mexico,Quay,Religious,13
New Mexico,Rio Arriba,Amusement,11
New Mexico,Rio Arriba,Religious,33
New Mexico,San Juan,Amusement,25
New Mexico,San Juan,Religious,84
New Mexico,Sandoval,Amusement,16
New Mexico,Sandoval,Religious,67
New Mexico,Santa Fe,Amusement,42
New Mexico,Santa Fe,Religious,226
New Mexico,Sierra,Amusement,5
New Mexico,Sierra,Religious,13
New Mexico,Taos,Amusement,16
New Mexico,Taos,Religious,52
New Mexico,Valencia,Amusement,8
New Mexico,Valencia,Religious,44
New York,Albany,Amusement,116
New York,Albany,Religious,489
New York,Allegany,Amusement,7
New York,Allegany,Religious,77
New York,Bronx,Amusement,100
New York,Bronx,Religious,597
New York,Broome,Amusement,50
New York,Broome,Religious,197
New York,Cattaraugus,Amusement,17
New York,Cattaraugus,Religious,108
New York,Cayuga,Amusement,32
New York,Cayuga,Religious,64
New York,Chautauqua,Amusement,42
New York,Chautauqua,Religious,212
New York,Chemung,Amusement,26
New York,Chemung,Religious,86
New York,Chenango,Amusement,13
New York,Chenango,Religious,47
New York,Clinton,Amusement,15
New York,Clinton,Religious,58
New York,Columbia,Amusement,22
New York,Columbia,Religious,67
New York,Cortland,Amusement,20
New York,Cortland,Religious,44
New York,Delaware,Amusement,15
New York,Delaware,Religious,66
New York,Dutchess,Amusement,85
New York,Dutchess,Religious,234
New York,Erie,Amusement,291
New York,Erie,Religious,862
New York,Essex,Amusement,27
New York,Essex,Religious,64
New York,Franklin,Amusement,17
New York,Franklin,Religious,50
New York,Fulton,Amusement,23
New York,Fulton,Religious,50
New York,Genesee,Amusement,23
New York,Genesee,Religious,62
New York,Greene,Amusement,24
New York,Greene,Religious,48
New York,Hamilton,Amusement,13
New York,Hamilton,Religious,12
New York,Herkimer,Amusement,25
New York,Herkimer,Religious,60
New York,Jefferson,Amusement,49
New York,Jefferson,Religious,120
New York,Kings,Amusement,322
New York,Kings,Religious,"1,991"
New York,Lewis,Amusement,11
New York,Lewis,Religious,36
New York,Livingston,Amusement,18
New York,Livingston,Religious,66
New York,Madison,Amusement,22
New York,Madison,Religious,59
New York,Monroe,Amusement,219
New York,Monroe,Religious,625
New York,Montgomery,Amusement,10
New York,Montgomery,Religious,42
New York,Nassau,Amusement,473
New York,Nassau,Religious,"1,240"
New York,New York,Amusement,659
New York,New York,Religious,"5,486"
New York,Niagara,Amusement,57
New York,Niagara,Religious,188
New York,Oneida,Amusement,78
New York,Oneida,Religious,216
New York,Onondaga,Amusement,168
New York,Onondaga,Religious,456
New York,Ontario,Amusement,46
New York,Ontario,Religious,97
New York,Orange,Amusement,95
New York,Orange,Religious,279
New York,Orleans,Amusement,12
New York,Orleans,Religious,48
New York,Oswego,Amusement,40
New York,Oswego,Religious,93
New York,Otsego,Amusement,22
New York,Otsego,Religious,80
New York,Putnam,Amusement,46
New York,Putnam,Religious,73
New York,Queens,Amusement,242
New York,Queens,Religious,"1,696"
New York,Rensselaer,Amusement,28
New York,Rensselaer,Religious,138
New York,Richmond,Amusement,78
New York,Richmond,Religious,215
New York,Rockland,Amusement,92
New York,Rockland,Religious,382
New York,Saratoga,Amusement,85
New York,Saratoga,Religious,139
New York,Schenectady,Amusement,38
New York,Schenectady,Religious,106
New York,Schoharie,Amusement,4
New York,Schoharie,Religious,24
New York,Schuyler,Amusement,6
New York,Schuyler,Religious,20
New York,Seneca,Amusement,9
New York,Seneca,Religious,36
New York,St. Lawrence,Amusement,15
New York,St. Lawrence,Religious,106
New York,Steuben,Amusement,21
New York,Steuben,Religious,104
New York,Suffolk,Amusement,590
New York,Suffolk,Religious,925
New York,Sullivan,Amusement,27
New York,Sullivan,Religious,124
New York,Tioga,Amusement,13
New York,Tioga,Religious,52
New York,Tompkins,Amusement,34
New York,Tompkins,Religious,122
New York,Ulster,Amusement,62
New York,Ulster,Religious,175
New York,Warren,Amusement,70
New York,Warren,Religious,81
New York,Washington,Amusement,17
New York,Washington,Religious,56
New York,Wayne,Amusement,34
New York,Wayne,Religious,79
New York,Westchester,Amusement,388
New York,Westchester,Religious,"1,124"
New York,Wyoming,Amusement,14
New York,Wyoming,Religious,54
New York,Yates,Amusement,7
New York,Yates,Religious,38
North Carolina,Alamance,Amusement,41
North Carolina,Alamance,Religious,165
North Carolina,Alexander,Amusement,10
North Carolina,Alexander,Religious,55
North Carolina,Alleghany,Amusement,5
North Carolina,Alleghany,Religious,13
North Carolina,Ashe,Amusement,4
North Carolina,Ashe,Religious,31
North Carolina,Avery,Amusement,18
North Carolina,Avery,Religious,36
North Carolina,Beaufort,Amusement,19
North Carolina,Beaufort,Religious,57
North Carolina,Bertie,Amusement,4
North Carolina,Bertie,Religious,47
North Carolina,Bladen,Amusement,5
North Carolina,Bladen,Religious,49
North Carolina,Brunswick,Amusement,56
North Carolina,Brunswick,Religious,101
North Carolina,Buncombe,Amusement,94
North Carolina,Buncombe,Religious,369
North Carolina,Burke,Amusement,9
North Carolina,Burke,Religious,134
North Carolina,Cabarrus,Amusement,56
North Carolina,Cabarrus,Religious,195
North Carolina,Caldwell,Amusement,17
North Carolina,Caldwell,Religious,100
North Carolina,Carteret,Amusement,45
North Carolina,Carteret,Religious,94
North Carolina,Catawba,Amusement,34
North Carolina,Catawba,Religious,219
North Carolina,Chatham,Amusement,17
North Carolina,Chatham,Religious,75
North Carolina,Cherokee,Amusement,4
North Carolina,Cherokee,Religious,32
North Carolina,Clay,Amusement,3
North Carolina,Clay,Religious,19
North Carolina,Cleveland,Amusement,17
North Carolina,Cleveland,Religious,175
North Carolina,Columbus,Amusement,10
North Carolina,Columbus,Religious,51
North Carolina,Craven,Amusement,31
North Carolina,Craven,Religious,123
North Carolina,Cumberland,Amusement,54
North Carolina,Cumberland,Religious,289
North Carolina,Currituck,Amusement,15
North Carolina,Currituck,Religious,35
North Carolina,Dare,Amusement,46
North Carolina,Dare,Religious,72
North Carolina,Davidson,Amusement,29
North Carolina,Davidson,Religious,159
North Carolina,Davie,Amusement,13
North Carolina,Davie,Religious,49
North Carolina,Duplin,Amusement,4
North Carolina,Duplin,Religious,58
North Carolina,Durham,Amusement,80
North Carolina,Durham,Religious,387
North Carolina,Edgecombe,Amusement,5
North Carolina,Edgecombe,Religious,62
North Carolina,Forsyth,Amusement,103
North Carolina,Forsyth,Religious,403
North Carolina,Franklin,Amusement,8
North Carolina,Franklin,Religious,60
North Carolina,Gaston,Amusement,34
North Carolina,Gaston,Religious,277
North Carolina,Granville,Amusement,7
North Carolina,Granville,Religious,67
North Carolina,Greene,Amusement,3
North Carolina,Greene,Religious,15
North Carolina,Guilford,Amusement,144
North Carolina,Guilford,Religious,587
North Carolina,Halifax,Amusement,9
North Carolina,Halifax,Religious,56
North Carolina,Harnett,Amusement,14
North Carolina,Harnett,Religious,104
North Carolina,Haywood,Amusement,11
North Carolina,Haywood,Religious,104
North Carolina,Henderson,Amusement,30
North Carolina,Henderson,Religious,137
North Carolina,Hoke,Amusement,4
North Carolina,Hoke,Religious,26
North Carolina,Iredell,Amusement,67
North Carolina,Iredell,Religious,175
North Carolina,Jackson,Amusement,27
North Carolina,Jackson,Religious,66
North Carolina,Johnston,Amusement,38
North Carolina,Johnston,Religious,154
North Carolina,Lee,Amusement,17
North Carolina,Lee,Religious,91
North Carolina,Lenoir,Amusement,11
North Carolina,Lenoir,Religious,73
North Carolina,Lincoln,Amusement,17
North Carolina,Lincoln,Religious,97
North Carolina,Macon,Amusement,16
North Carolina,Macon,Religious,73
North Carolina,Madison,Amusement,7
North Carolina,Madison,Religious,26
North Carolina,McDowell,Amusement,11
North Carolina,McDowell,Religious,69
North Carolina,Mecklenburg,Amusement,393
North Carolina,Mecklenburg,Religious,922
North Carolina,Mitchell,Amusement,3
North Carolina,Mitchell,Religious,36
North Carolina,Montgomery,Amusement,4
North Carolina,Montgomery,Religious,33
North Carolina,Moore,Amusement,40
North Carolina,Moore,Religious,117
North Carolina,Nash,Amusement,20
North Carolina,Nash,Religious,114
North Carolina,New Hanover,Amusement,104
North Carolina,New Hanover,Religious,219
North Carolina,Northampton,Amusement,3
North Carolina,Northampton,Religious,26
North Carolina,Onslow,Amusement,42
North Carolina,Onslow,Religious,130
North Carolina,Orange,Amusement,33
North Carolina,Orange,Religious,157
North Carolina,Pamlico,Amusement,5
North Carolina,Pamlico,Religious,17
North Carolina,Pasquotank,Amusement,5
North Carolina,Pasquotank,Religious,50
North Carolina,Pender,Amusement,21
North Carolina,Pender,Religious,50
North Carolina,Person,Amusement,10
North Carolina,Person,Religious,53
North Carolina,Pitt,Amusement,45
North Carolina,Pitt,Religious,160
North Carolina,Polk,Amusement,12
North Carolina,Polk,Religious,41
North Carolina,Randolph,Amusement,25
North Carolina,Randolph,Religious,147
North Carolina,Richmond,Amusement,5
North Carolina,Richmond,Religious,72
North Carolina,Robeson,Amusement,15
North Carolina,Robeson,Religious,140
North Carolina,Rockingham,Amusement,16
North Carolina,Rockingham,Religious,135
North Carolina,Rowan,Amusement,31
North Carolina,Rowan,Religious,192
North Carolina,Rutherford,Amusement,11
North Carolina,Rutherford,Religious,139
North Carolina,Sampson,Amusement,7
North Carolina,Sampson,Religious,91
North Carolina,Scotland,Amusement,8
North Carolina,Scotland,Religious,47
North Carolina,Stanly,Amusement,18
North Carolina,Stanly,Religious,95
North Carolina,Stokes,Amusement,6
North Carolina,Stokes,Religious,42
North Carolina,Surry,Amusement,14
North Carolina,Surry,Religious,91
North Carolina,Swain,Amusement,13
North Carolina,Swain,Religious,13
North Carolina,Transylvania,Amusement,15
North Carolina,Transylvania,Religious,68
North Carolina,Union,Amusement,60
North Carolina,Union,Religious,174
North Carolina,Vance,Amusement,8
North Carolina,Vance,Religious,71
North Carolina,Wake,Amusement,370
North Carolina,Wake,Religious,"1,027"
North Carolina,Warren,Amusement,6
North Carolina,Warren,Religious,26
North Carolina,Watauga,Amusement,35
North Carolina,Watauga,Religious,92
North Carolina,Wayne,Amusement,17
North Carolina,Wayne,Religious,159
North Carolina,Wilkes,Amusement,8
North Carolina,Wilkes,Religious,101
North Carolina,Wilson,Amusement,14
North Carolina,Wilson,Religious,84
North Carolina,Yadkin,Amusement,5
North Carolina,Yadkin,Religious,51
North Carolina,Yancey,Amusement,3
North Carolina,Yancey,Religious,23
North Dakota,Barnes,Amusement,3
North Dakota,Barnes,Religious,24
North Dakota,Bottineau,Amusement,7
North Dakota,Bottineau,Religious,16
North Dakota,Burleigh,Amusement,33
North Dakota,Burleigh,Religious,174
North Dakota,Cass,Amusement,81
North Dakota,Cass,Religious,198
North Dakota,Cavalier,Amusement,3
North Dakota,Cavalier,Religious,11
North Dakota,Dickey,Amusement,5
North Dakota,Dickey,Religious,16
North Dakota,Grand Forks,Amusement,33
North Dakota,Grand Forks,Religious,79
North Dakota,LaMoure,Amusement,3
North Dakota,LaMoure,Religious,11
North Dakota,McIntosh,Amusement,3
North Dakota,McIntosh,Religious,7
North Dakota,Mercer,Amusement,8
North Dakota,Mercer,Religious,17
North Dakota,Morton,Amusement,13
North Dakota,Morton,Religious,42
North Dakota,Mountrail,Amusement,4
North Dakota,Mountrail,Religious,16
North Dakota,Pembina,Amusement,10
North Dakota,Pembina,Religious,18
North Dakota,Pierce,Amusement,4
North Dakota,Pierce,Religious,8
North Dakota,Ramsey,Amusement,4
North Dakota,Ramsey,Religious,20
North Dakota,Richland,Amusement,7
North Dakota,Richland,Religious,34
North Dakota,Rolette,Amusement,3
North Dakota,Rolette,Religious,9
North Dakota,Sargent,Amusement,4
North Dakota,Sargent,Religious,9
North Dakota,Stark,Amusement,18
North Dakota,Stark,Religious,38
North Dakota,Stutsman,Amusement,5
North Dakota,Stutsman,Religious,32
North Dakota,Walsh,Amusement,8
North Dakota,Walsh,Religious,21
North Dakota,Ward,Amusement,40
North Dakota,Ward,Religious,81
North Dakota,Williams,Amusement,17
North Dakota,Williams,Religious,41
Ohio,Adams,Amusement,4
Ohio,Adams,Religious,26
Ohio,Allen,Amusement,23
Ohio,Allen,Religious,153
Ohio,Ashland,Amusement,10
Ohio,Ashland,Religious,101
Ohio,Ashtabula,Amusement,31
Ohio,Ashtabula,Religious,112
Ohio,Athens,Amusement,4
Ohio,Athens,Religious,60
Ohio,Auglaize,Amusement,15
Ohio,Auglaize,Religious,62
Ohio,Belmont,Amusement,14
Ohio,Belmont,Religious,87
Ohio,Brown,Amusement,4
Ohio,Brown,Religious,33
Ohio,Butler,Amusement,84
Ohio,Butler,Religious,275
Ohio,Carroll,Amusement,8
Ohio,Carroll,Religious,39
Ohio,Champaign,Amusement,9
Ohio,Champaign,Religious,42
Ohio,Clark,Amusement,21
Ohio,Clark,Religious,142
Ohio,Clermont,Amusement,46
Ohio,Clermont,Religious,135
Ohio,Clinton,Amusement,6
Ohio,Clinton,Religious,42
Ohio,Columbiana,Amusement,20
Ohio,Columbiana,Religious,148
Ohio,Coshocton,Amusement,9
Ohio,Coshocton,Religious,45
Ohio,Crawford,Amusement,10
Ohio,Crawford,Religious,68
Ohio,Cuyahoga,Amusement,272
Ohio,Cuyahoga,Religious,"1,201"
Ohio,Darke,Amusement,15
Ohio,Darke,Religious,75
Ohio,Defiance,Amusement,8
Ohio,Defiance,Religious,65
Ohio,Delaware,Amusement,80
Ohio,Delaware,Religious,146
Ohio,Erie,Amusement,50
Ohio,Erie,Religious,86
Ohio,Fairfield,Amusement,37
Ohio,Fairfield,Religious,147
Ohio,Fayette,Amusement,7
Ohio,Fayette,Religious,27
Ohio,Franklin,Amusement,305
Ohio,Franklin,Religious,"1,233"
Ohio,Fulton,Amusement,10
Ohio,Fulton,Religious,61
Ohio,Gallia,Amusement,8
Ohio,Gallia,Religious,41
Ohio,Geauga,Amusement,38
Ohio,Geauga,Religious,77
Ohio,Greene,Amusement,35
Ohio,Greene,Religious,157
Ohio,Guernsey,Amusement,7
Ohio,Guernsey,Religious,64
Ohio,Hamilton,Amusement,219
Ohio,Hamilton,Religious,859
Ohio,Hancock,Amusement,20
Ohio,Hancock,Religious,99
Ohio,Hardin,Amusement,6
Ohio,Hardin,Religious,40
Ohio,Henry,Amusement,4
Ohio,Henry,Religious,50
Ohio,Highland,Amusement,10
Ohio,Highland,Religious,51
Ohio,Hocking,Amusement,5
Ohio,Hocking,Religious,36
Ohio,Holmes,Amusement,6
Ohio,Holmes,Religious,57
Ohio,Huron,Amusement,8
Ohio,Huron,Religious,72
Ohio,Jackson,Amusement,8
Ohio,Jackson,Religious,43
Ohio,Jefferson,Amusement,16
Ohio,Jefferson,Religious,98
Ohio,Knox,Amusement,13
Ohio,Knox,Religious,83
Ohio,Lake,Amusement,61
Ohio,Lake,Religious,177
Ohio,Lawrence,Amusement,5
Ohio,Lawrence,Religious,51
Ohio,Licking,Amusement,46
Ohio,Licking,Religious,170
Ohio,Logan,Amusement,16
Ohio,Logan,Religious,61
Ohio,Lorain,Amusement,79
Ohio,Lorain,Religious,269
Ohio,Lucas,Amusement,107
Ohio,Lucas,Religious,385
Ohio,Madison,Amusement,9
Ohio,Madison,Religious,48
Ohio,Mahoning,Amusement,54
Ohio,Mahoning,Religious,269
Ohio,Marion,Amusement,13
Ohio,Marion,Religious,87
Ohio,Medina,Amusement,58
Ohio,Medina,Religious,133
Ohio,Mercer,Amusement,8
Ohio,Mercer,Religious,52
Ohio,Miami,Amusement,21
Ohio,Miami,Religious,126
Ohio,Montgomery,Amusement,115
Ohio,Montgomery,Religious,530
Ohio,Morrow,Amusement,7
Ohio,Morrow,Religious,37
Ohio,Muskingum,Amusement,21
Ohio,Muskingum,Religious,107
Ohio,Noble,Amusement,3
Ohio,Noble,Religious,21
Ohio,Ottawa,Amusement,42
Ohio,Ottawa,Religious,65
Ohio,Perry,Amusement,7
Ohio,Perry,Religious,35
Ohio,Pickaway,Amusement,7
Ohio,Pickaway,Religious,49
Ohio,Pike,Amusement,3
Ohio,Pike,Religious,26
Ohio,Portage,Amusement,33
Ohio,Portage,Religious,130
Ohio,Preble,Amusement,6
Ohio,Preble,Religious,41
Ohio,Putnam,Amusement,9
Ohio,Putnam,Religious,45
Ohio,Richland,Amusement,31
Ohio,Richland,Religious,166
Ohio,Ross,Amusement,13
Ohio,Ross,Religious,78
Ohio,Sandusky,Amusement,15
Ohio,Sandusky,Religious,67
Ohio,Scioto,Amusement,10
Ohio,Scioto,Religious,73
Ohio,Seneca,Amusement,10
Ohio,Seneca,Religious,74
Ohio,Shelby,Amusement,9
Ohio,Shelby,Religious,54
Ohio,Stark,Amusement,88
Ohio,Stark,Religious,421
Ohio,Summit,Amusement,140
Ohio,Summit,Religious,580
Ohio,Trumbull,Amusement,40
Ohio,Trumbull,Religious,207
Ohio,Tuscarawas,Amusement,14
Ohio,Tuscarawas,Religious,155
Ohio,Union,Amusement,16
Ohio,Union,Religious,58
Ohio,Van Wert,Amusement,9
Ohio,Van Wert,Religious,44
Ohio,Warren,Amusement,54
Ohio,Warren,Religious,179
Ohio,Washington,Amusement,12
Ohio,Washington,Religious,70
Ohio,Wayne,Amusement,20
Ohio,Wayne,Religious,157
Ohio,Williams,Amusement,5
Ohio,Williams,Religious,69
Ohio,Wood,Amusement,37
Ohio,Wood,Religious,142
Ohio,Wyandot,Amusement,5
Ohio,Wyandot,Religious,46
Oklahoma,Beckham,Amusement,4
Oklahoma,Beckham,Religious,38
Oklahoma,Blaine,Amusement,4
Oklahoma,Blaine,Religious,17
Oklahoma,Bryan,Amusement,7
Oklahoma,Bryan,Religious,48
Oklahoma,Caddo,Amusement,8
Oklahoma,Caddo,Religious,44
Oklahoma,Canadian,Amusement,28
Oklahoma,Canadian,Religious,99
Oklahoma,Carter,Amusement,14
Oklahoma,Carter,Religious,61
Oklahoma,Cherokee,Amusement,9
Oklahoma,Cherokee,Religious,35
Oklahoma,Cleveland,Amusement,67
Oklahoma,Cleveland,Religious,207
Oklahoma,Comanche,Amusement,16
Oklahoma,Comanche,Religious,108
Oklahoma,Creek,Amusement,9
Oklahoma,Creek,Religious,88
Oklahoma,Custer,Amusement,9
Oklahoma,Custer,Religious,45
Oklahoma,Delaware,Amusement,17
Oklahoma,Delaware,Religious,48
Oklahoma,Garfield,Amusement,10
Oklahoma,Garfield,Religious,79
Oklahoma,Garvin,Amusement,5
Oklahoma,Garvin,Religious,40
Oklahoma,Grady,Amusement,13
Oklahoma,Grady,Religious,66
Oklahoma,Hughes,Amusement,3
Oklahoma,Hughes,Religious,20
Oklahoma,Jackson,Amusement,5
Oklahoma,Jackson,Religious,29
Oklahoma,Kay,Amusement,16
Oklahoma,Kay,Religious,68
Oklahoma,Le Flore,Amusement,5
Oklahoma,Le Flore,Religious,40
Oklahoma,Lincoln,Amusement,9
Oklahoma,Lincoln,Religious,36
Oklahoma,Logan,Amusement,7
Oklahoma,Logan,Religious,42
Oklahoma,Love,Amusement,5
Oklahoma,Love,Religious,12
Oklahoma,Marshall,Amusement,7
Oklahoma,Marshall,Religious,26
Oklahoma,Mayes,Amusement,5
Oklahoma,Mayes,Religious,65
Oklahoma,McClain,Amusement,9
Oklahoma,McClain,Religious,48
Oklahoma,McCurtain,Amusement,7
Oklahoma,McCurtain,Religious,40
Oklahoma,McIntosh,Amusement,4
Oklahoma,McIntosh,Religious,18
Oklahoma,Murray,Amusement,8
Oklahoma,Murray,Religious,19
Oklahoma,Muskogee,Amusement,12
Oklahoma,Muskogee,Religious,78
Oklahoma,Noble,Amusement,3
Oklahoma,Noble,Religious,17
Oklahoma,Oklahoma,Amusement,181
Oklahoma,Oklahoma,Religious,865
Oklahoma,Okmulgee,Amusement,5
Oklahoma,Okmulgee,Religious,46
Oklahoma,Osage,Amusement,9
Oklahoma,Osage,Religious,39
Oklahoma,Ottawa,Amusement,10
Oklahoma,Ottawa,Religious,40
Oklahoma,Payne,Amusement,23
Oklahoma,Payne,Religious,104
Oklahoma,Pittsburg,Amusement,4
Oklahoma,Pittsburg,Religious,55
Oklahoma,Pontotoc,Amusement,9
Oklahoma,Pontotoc,Religious,62
Oklahoma,Pottawatomie,Amusement,13
Oklahoma,Pottawatomie,Religious,74
Oklahoma,Rogers,Amusement,9
Oklahoma,Rogers,Religious,82
Oklahoma,Seminole,Amusement,4
Oklahoma,Seminole,Religious,29
Oklahoma,Sequoyah,Amusement,5
Oklahoma,Sequoyah,Religious,23
Oklahoma,Stephens,Amusement,12
Oklahoma,Stephens,Religious,67
Oklahoma,Texas,Amusement,4
Oklahoma,Texas,Religious,27
Oklahoma,Tulsa,Amusement,182
Oklahoma,Tulsa,Religious,777
Oklahoma,Wagoner,Amusement,6
Oklahoma,Wagoner,Religious,43
Oklahoma,Washington,Amusement,14
Oklahoma,Washington,Religious,72
Oklahoma,Woodward,Amusement,4
Oklahoma,Woodward,Religious,33
Oregon,Baker,Amusement,9
Oregon,Baker,Religious,27
Oregon,Benton,Amusement,26
Oregon,Benton,Religious,104
Oregon,Clackamas,Amusement,141
Oregon,Clackamas,Religious,337
Oregon,Clatsop,Amusement,19
Oregon,Clatsop,Religious,70
Oregon,Columbia,Amusement,12
Oregon,Columbia,Religious,44
Oregon,Coos,Amusement,16
Oregon,Coos,Religious,79
Oregon,Crook,Amusement,9
Oregon,Crook,Religious,33
Oregon,Curry,Amusement,11
Oregon,Curry,Religious,24
Oregon,Deschutes,Amusement,115
Oregon,Deschutes,Religious,215
Oregon,Douglas,Amusement,20
Oregon,Douglas,Religious,116
Oregon,Harney,Amusement,3
Oregon,Harney,Religious,13
Oregon,Hood River,Amusement,14
Oregon,Hood River,Religious,34
Oregon,Jackson,Amusement,72
Oregon,Jackson,Religious,202
Oregon,Jefferson,Amusement,6
Oregon,Jefferson,Religious,20
Oregon,Josephine,Amusement,18
Oregon,Josephine,Religious,71
Oregon,Klamath,Amusement,20
Oregon,Klamath,Religious,74
Oregon,Lake,Amusement,4
Oregon,Lake,Religious,14
Oregon,Lane,Amusement,107
Oregon,Lane,Religious,394
Oregon,Lincoln,Amusement,11
Oregon,Lincoln,Religious,71
Oregon,Linn,Amusement,29
Oregon,Linn,Religious,138
Oregon,Marion,Amusement,83
Oregon,Marion,Religious,348
Oregon,Multnomah,Amusement,249
Oregon,Multnomah,Religious,"1,100"
Oregon,Polk,Amusement,18
Oregon,Polk,Religious,66
Oregon,Tillamook,Amusement,5
Oregon,Tillamook,Religious,38
Oregon,Umatilla,Amusement,10
Oregon,Umatilla,Religious,77
Oregon,Union,Amusement,9
Oregon,Union,Religious,46
Oregon,Wallowa,Amusement,8
Oregon,Wallowa,Religious,15
Oregon,Wasco,Amusement,9
Oregon,Wasco,Religious,33
Oregon,Washington,Amusement,185
Oregon,Washington,Religious,398
Oregon,Yamhill,Amusement,11
Oregon,Yamhill,Religious,108
Pennsylvania,Adams,Amusement,26
Pennsylvania,Adams,Religious,133
Pennsylvania,Allegheny,Amusement,409
Pennsylvania,Allegheny,Religious,"1,462"
Pennsylvania,Armstrong,Amusement,11
Pennsylvania,Armstrong,Religious,122
Pennsylvania,Beaver,Amusement,39
Pennsylvania,Beaver,Religious,218
Pennsylvania,Bedford,Amusement,8
Pennsylvania,Bedford,Religious,84
Pennsylvania,Berks,Amusement,93
Pennsylvania,Berks,Religious,418
Pennsylvania,Blair,Amusement,36
Pennsylvania,Blair,Religious,214
Pennsylvania,Bradford,Amusement,14
Pennsylvania,Bradford,Religious,84
Pennsylvania,Bucks,Amusement,206
Pennsylvania,Bucks,Religious,433
Pennsylvania,Butler,Amusement,59
Pennsylvania,Butler,Religious,214
Pennsylvania,Cambria,Amusement,38
Pennsylvania,Cambria,Religious,255
Pennsylvania,Carbon,Amusement,20
Pennsylvania,Carbon,Religious,87
Pennsylvania,Centre,Amusement,46
Pennsylvania,Centre,Religious,200
Pennsylvania,Chester,Amusement,179
Pennsylvania,Chester,Religious,489
Pennsylvania,Clarion,Amusement,9
Pennsylvania,Clarion,Religious,61
Pennsylvania,Clearfield,Amusement,14
Pennsylvania,Clearfield,Religious,144
Pennsylvania,Clinton,Amusement,6
Pennsylvania,Clinton,Religious,52
Pennsylvania,Columbia,Amusement,14
Pennsylvania,Columbia,Religious,95
Pennsylvania,Crawford,Amusement,25
Pennsylvania,Crawford,Religious,125
Pennsylvania,Cumberland,Amusement,59
Pennsylvania,Cumberland,Religious,337
Pennsylvania,Dauphin,Amusement,79
Pennsylvania,Dauphin,Religious,553
Pennsylvania,Delaware,Amusement,149
Pennsylvania,Delaware,Religious,398
Pennsylvania,Elk,Amusement,11
Pennsylvania,Elk,Religious,52
Pennsylvania,Erie,Amusement,84
Pennsylvania,Erie,Religious,324
Pennsylvania,Fayette,Amusement,32
Pennsylvania,Fayette,Religious,166
Pennsylvania,Franklin,Amusement,34
